   station,valid,lon,lat,tmpf,relh,drct,sped,mslp,p01m,vsby,skyc1,skyc2,skyc3,skyl1,skyl2,skyl3
                CPR,2023-08-21 16:30,-106.4644,42.9080,M,M,230.00,18.40,M,M,10.00,CLR,M,M,M,M,M
                CPR,2023-08-21 16:35,-106.4644,42.9080,M,M,210.00,19.55,M,M,10.00,CLR,M,M,M,M,M
                CPR,2023-08-21 16:40,-106.4644,42.9080,M,M,210.00,19.55,M,M,10.00,CLR,M,M,M,M,M
                CPR,2023-08-21 16:45,-106.4644,42.9080,M,M,220.00,17.25,M,M,10.00,CLR,M,M,M,M,M
                CPR,2023-08-21 16:50,-106.4644,42.9080,M,M,210.00,21.85,M,M,10.00,CLR,M,M,M,M,M
CPR,2023-08-21 16:53,-106.4644,42.9080,88.00,20.03,210.00,18.40,1015.50,0.00,10.00,CLR,M,M,M,M,
                CPR,2023-08-21 16:55,-106.4644,42.9080,M,M,210.00,19.55,M,M,10.00,CLR,M,M,M,M,M
                CPR,2023-08-21 17:00,-106.4644,42.9080,M,M,210.00,24.15,M,M,10.00,CLR,M,M,M,M,M
                CPR,2023-08-21 17:05,-106.4644,42.9080,M,M,210.00,21.85,M,M,10.00,CLR,M,M,M,M,M
                CPR,2023-08-21 17:10,-106.4644,42.9080,M,M,220.00,23.00,M,M,10.00,CLR,M,M,M,M,M
                CPR,2023-08-21 17:15,-106.4644,42.9080,M,M,210.00,20.70,M,M,10.00,CLR,M,M,M,M,M
                CPR,2023-08-21 17:20,-106.4644,42.9080,M,M,220.00,23.00,M,M,10.00,CLR,M,M,M,M,M
                CPR,2023-08-21 17:25,-106.4644,42.9080,M,M,220.00,21.85,M,M,10.00,CLR,M,M,M,M,M
                CPR,2023-08-21 17:30,-106.4644,42.9080,M,M,220.00,16.10,M,M,10.00,CLR,M,M,M,M,M
                CPR,2023-08-21 17:35,-106.4644,42.9080,M,M,230.00,17.25,M,M,10.00,CLR,M,M,M,M,M
                CPR,2023-08-21 17:40,-106.4644,42.9080,M,M,230.00,21.85,M,M,10.00,CLR,M,M,M,M,M
                CPR,2023-08-21 17:45,-106.4644,42.9080,M,M,220.00,19.55,M,M,10.00,CLR,M,M,M,M,M
                CPR,2023-08-21 17:50,-106.4644,42.9080,M,M,220.00,18.40,M,M,10.00,CLR,M,M,M,M,M
CPR,2023-08-21 17:53,-106.4644,42.9080,91.00,18.23,220.00,19.55,1015.00,0.00,10.00,CLR,M,M,M,M,
                CPR,2023-08-21 17:55,-106.4644,42.9080,M,M,210.00,19.55,M,M,10.00,CLR,M,M,M,M,M
                CPR,2023-08-21 18:00,-106.4644,42.9080,M,M,230.00,14.95,M,M,10.00,CLR,M,M,M,M,M
                CPR,2023-08-21 18:05,-106.4644,42.9080,M,M,220.00,17.25,M,M,10.00,CLR,M,M,M,M,M
                CPR,2023-08-21 18:10,-106.4644,42.9080,M,M,220.00,19.55,M,M,10.00,CLR,M,M,M,M,M
                CPR,2023-08-21 18:15,-106.4644,42.9080,M,M,220.00,19.55,M,M,10.00,CLR,M,M,M,M,M
                CPR,2023-08-21 18:20,-106.4644,42.9080,M,M,230.00,18.40,M,M,10.00,CLR,M,M,M,M,M
                CPR,2023-08-21 18:25,-106.4644,42.9080,M,M,230.00,16.10,M,M,10.00,CLR,M,M,M,M,M
                CPR,2023-08-21 18:30,-106.4644,42.9080,M,M,210.00,21.85,M,M,10.00,CLR,M,M,M,M,M
                CPR,2023-08-21 18:35,-106.4644,42.9080,M,M,220.00,16.10,M,M,10.00,CLR,M,M,M,M,M
                CPR,2023-08-21 18:40,-106.4644,42.9080,M,M,230.00,20.70,M,M,10.00,CLR,M,M,M,M,M
                CPR,2023-08-21 18:45,-106.4644,42.9080,M,M,230.00,23.00,M,M,10.00,CLR,M,M,M,M,M
                CPR,2023-08-21 18:50,-106.4644,42.9080,M,M,220.00,12.65,M,M,10.00,CLR,M,M,M,M,M
CPR,2023-08-21 18:53,-106.4644,42.9080,93.00,17.80,220.00,21.85,1014.70,0.00,10.00,CLR,M,M,M,M,
                CPR,2023-08-21 18:55,-106.4644,42.9080,M,M,220.00,19.55,M,M,10.00,CLR,M,M,M,M,M
                CPR,2023-08-21 19:00,-106.4644,42.9080,M,M,230.00,16.10,M,M,10.00,CLR,M,M,M,M,M
                CPR,2023-08-21 19:05,-106.4644,42.9080,M,M,230.00,16.10,M,M,10.00,CLR,M,M,M,M,M
                CPR,2023-08-21 19:10,-106.4644,42.9080,M,M,220.00,20.70,M,M,10.00,CLR,M,M,M,M,M
                CPR,2023-08-21 19:15,-106.4644,42.9080,M,M,230.00,19.55,M,M,10.00,CLR,M,M,M,M,M
                CPR,2023-08-21 19:20,-106.4644,42.9080,M,M,210.00,18.40,M,M,10.00,CLR,M,M,M,M,M
                CPR,2023-08-21 19:25,-106.4644,42.9080,M,M,230.00,21.85,M,M,10.00,CLR,M,M,M,M,M
                CPR,2023-08-21 19:30,-106.4644,42.9080,M,M,220.00,18.40,M,M,10.00,CLR,M,M,M,M,M
                CPR,2023-08-21 19:35,-106.4644,42.9080,M,M,200.00,20.70,M,M,10.00,CLR,M,M,M,M,M
                CPR,2023-08-21 19:40,-106.4644,42.9080,M,M,210.00,24.15,M,M,10.00,CLR,M,M,M,M,M
                CPR,2023-08-21 19:45,-106.4644,42.9080,M,M,210.00,18.40,M,M,10.00,CLR,M,M,M,M,M
                CPR,2023-08-21 19:50,-106.4644,42.9080,M,M,210.00,23.00,M,M,10.00,CLR,M,M,M,M,M
CPR,2023-08-21 19:53,-106.4644,42.9080,93.00,16.48,220.00,20.70,1014.70,0.00,10.00,CLR,M,M,M,M,
                CPR,2023-08-21 19:55,-106.4644,42.9080,M,M,210.00,18.40,M,M,10.00,CLR,M,M,M,M,M
                CPR,2023-08-21 20:00,-106.4644,42.9080,M,M,200.00,20.70,M,M,10.00,CLR,M,M,M,M,M
                CPR,2023-08-21 20:05,-106.4644,42.9080,M,M,210.00,18.40,M,M,10.00,CLR,M,M,M,M,M
                CPR,2023-08-21 20:10,-106.4644,42.9080,M,M,190.00,21.85,M,M,10.00,CLR,M,M,M,M,M
                CPR,2023-08-21 20:15,-106.4644,42.9080,M,M,220.00,19.55,M,M,10.00,CLR,M,M,M,M,M
                CPR,2023-08-21 20:20,-106.4644,42.9080,M,M,210.00,18.40,M,M,10.00,CLR,M,M,M,M,M
                CPR,2023-08-21 20:25,-106.4644,42.9080,M,M,220.00,19.55,M,M,10.00,CLR,M,M,M,M,M
                CPR,2023-08-21 20:30,-106.4644,42.9080,M,M,230.00,23.00,M,M,10.00,CLR,M,M,M,M,M
                CPR,2023-08-21 20:35,-106.4644,42.9080,M,M,230.00,20.70,M,M,10.00,CLR,M,M,M,M,M
                CPR,2023-08-21 20:40,-106.4644,42.9080,M,M,230.00,24.15,M,M,10.00,CLR,M,M,M,M,M
                CPR,2023-08-21 20:45,-106.4644,42.9080,M,M,230.00,16.10,M,M,10.00,CLR,M,M,M,M,M
                CPR,2023-08-21 20:50,-106.4644,42.9080,M,M,210.00,18.40,M,M,10.00,CLR,M,M,M,M,M
CPR,2023-08-21 20:53,-106.4644,42.9080,94.00,16.60,210.00,13.80,1014.60,0.00,10.00,CLR,M,M,M,M,
                CPR,2023-08-21 20:55,-106.4644,42.9080,M,M,220.00,18.40,M,M,10.00,CLR,M,M,M,M,M
                CPR,2023-08-21 21:00,-106.4644,42.9080,M,M,230.00,24.15,M,M,10.00,CLR,M,M,M,M,M
                CPR,2023-08-21 21:05,-106.4644,42.9080,M,M,220.00,20.70,M,M,10.00,CLR,M,M,M,M,M
                CPR,2023-08-21 21:10,-106.4644,42.9080,M,M,210.00,24.15,M,M,10.00,CLR,M,M,M,M,M
                CPR,2023-08-21 21:15,-106.4644,42.9080,M,M,200.00,16.10,M,M,10.00,CLR,M,M,M,M,M
                CPR,2023-08-21 21:20,-106.4644,42.9080,M,M,220.00,17.25,M,M,10.00,CLR,M,M,M,M,M
                CPR,2023-08-21 21:25,-106.4644,42.9080,M,M,230.00,20.70,M,M,10.00,CLR,M,M,M,M,M
                CPR,2023-08-21 21:30,-106.4644,42.9080,M,M,210.00,21.85,M,M,10.00,CLR,M,M,M,M,M
                CPR,2023-08-21 21:35,-106.4644,42.9080,M,M,230.00,23.00,M,M,10.00,CLR,M,M,M,M,M
                CPR,2023-08-21 21:40,-106.4644,42.9080,M,M,230.00,19.55,M,M,10.00,CLR,M,M,M,M,M
                CPR,2023-08-21 21:45,-106.4644,42.9080,M,M,220.00,20.70,M,M,10.00,CLR,M,M,M,M,M
                CPR,2023-08-21 21:50,-106.4644,42.9080,M,M,220.00,16.10,M,M,10.00,CLR,M,M,M,M,M
CPR,2023-08-21 21:53,-106.4644,42.9080,94.00,15.97,240.00,18.40,1013.90,0.00,10.00,CLR,M,M,M,M,
                CPR,2023-08-21 21:55,-106.4644,42.9080,M,M,220.00,17.25,M,M,10.00,CLR,M,M,M,M,M
                CPR,2023-08-21 22:00,-106.4644,42.9080,M,M,210.00,21.85,M,M,10.00,CLR,M,M,M,M,M
                CPR,2023-08-21 22:05,-106.4644,42.9080,M,M,220.00,11.50,M,M,10.00,CLR,M,M,M,M,M
                CPR,2023-08-21 22:10,-106.4644,42.9080,M,M,220.00,23.00,M,M,10.00,CLR,M,M,M,M,M
                CPR,2023-08-21 22:15,-106.4644,42.9080,M,M,220.00,16.10,M,M,10.00,CLR,M,M,M,M,M
                CPR,2023-08-21 22:20,-106.4644,42.9080,M,M,220.00,19.55,M,M,10.00,CLR,M,M,M,M,M
                CPR,2023-08-21 22:25,-106.4644,42.9080,M,M,220.00,18.40,M,M,10.00,CLR,M,M,M,M,M
                CPR,2023-08-21 22:30,-106.4644,42.9080,M,M,200.00,19.55,M,M,10.00,CLR,M,M,M,M,M
                CPR,2023-08-21 22:35,-106.4644,42.9080,M,M,190.00,18.40,M,M,10.00,CLR,M,M,M,M,M
                CPR,2023-08-21 22:40,-106.4644,42.9080,M,M,230.00,12.65,M,M,10.00,CLR,M,M,M,M,M
                CPR,2023-08-21 22:45,-106.4644,42.9080,M,M,200.00,17.25,M,M,10.00,CLR,M,M,M,M,M
                CPR,2023-08-21 22:50,-106.4644,42.9080,M,M,210.00,19.55,M,M,10.00,CLR,M,M,M,M,M
CPR,2023-08-21 22:53,-106.4644,42.9080,93.00,17.13,220.00,17.25,1013.60,0.00,10.00,CLR,M,M,M,M,
                CPR,2023-08-21 22:55,-106.4644,42.9080,M,M,220.00,23.00,M,M,10.00,CLR,M,M,M,M,M
                CPR,2023-08-21 23:00,-106.4644,42.9080,M,M,220.00,21.85,M,M,10.00,CLR,M,M,M,M,M
                CPR,2023-08-21 23:05,-106.4644,42.9080,M,M,200.00,11.50,M,M,10.00,CLR,M,M,M,M,M
                CPR,2023-08-21 23:10,-106.4644,42.9080,M,M,230.00,20.70,M,M,10.00,CLR,M,M,M,M,M
                CPR,2023-08-21 23:15,-106.4644,42.9080,M,M,230.00,20.70,M,M,10.00,CLR,M,M,M,M,M
                CPR,2023-08-21 23:20,-106.4644,42.9080,M,M,220.00,19.55,M,M,10.00,CLR,M,M,M,M,M
                CPR,2023-08-21 23:25,-106.4644,42.9080,M,M,210.00,19.55,M,M,10.00,CLR,M,M,M,M,M
                CPR,2023-08-21 23:30,-106.4644,42.9080,M,M,220.00,14.95,M,M,10.00,CLR,M,M,M,M,M
                CPR,2023-08-21 23:35,-106.4644,42.9080,M,M,210.00,20.70,M,M,10.00,CLR,M,M,M,M,M
                CPR,2023-08-21 23:40,-106.4644,42.9080,M,M,220.00,16.10,M,M,10.00,CLR,M,M,M,M,M
                CPR,2023-08-21 23:45,-106.4644,42.9080,M,M,220.00,17.25,M,M,10.00,CLR,M,M,M,M,M
                CPR,2023-08-21 23:50,-106.4644,42.9080,M,M,220.00,16.10,M,M,10.00,CLR,M,M,M,M,M
CPR,2023-08-21 23:53,-106.4644,42.9080,92.00,17.00,230.00,18.40,1013.80,0.00,10.00,CLR,M,M,M,M,
                CPR,2023-08-21 23:55,-106.4644,42.9080,M,M,220.00,18.40,M,M,10.00,CLR,M,M,M,M,M
