#DEBUG: Format Typ    -> comma
#DEBUG: Time Period   -> 2022-11-26 00:00:00+00:00 2022-11-27 00:00:00+00:00
#DEBUG: Time Zone     -> Etc/UTC
#DEBUG: Data Contact   -> daryl herzmann akrherz@iastate.edu 515-294-5978
#DEBUG: Entries Found -> -1
station,valid,lon,lat,tmpf,relh,drct,sped,mslp,p01m,vsby,skyc1,skyc2,skyc3,skyl1,skyl2,skyl3
RDU,2022-11-26 17:40,-78.7819,35.8922,M,M,0.00,0.00,M,M,10.00,M,M,M,M,M,M
RDU,2022-11-26 17:45,-78.7819,35.8922,M,M,0.00,0.00,M,M,10.00,M,M,M,M,M,M
RDU,2022-11-26 17:50,-78.7819,35.8922,M,M,0.00,0.00,M,M,10.00,M,M,M,M,M,M
RDU,2022-11-26 17:51,-78.7819,35.8922,64.00,34.02,0.00,0.00,1021.60,0.00,10.00,BKN,M,M,25000.00,M,M
RDU,2022-11-26 17:55,-78.7819,35.8922,M,M,0.00,0.00,M,M,10.00,M,M,M,M,M,M
RDU,2022-11-26 18:00,-78.7819,35.8922,M,M,220.00,4.60,M,M,10.00,M,M,M,M,M,M
RDU,2022-11-26 18:05,-78.7819,35.8922,M,M,220.00,4.60,M,M,10.00,M,M,M,M,M,M
RDU,2022-11-26 18:10,-78.7819,35.8922,M,M,0.00,0.00,M,M,10.00,M,M,M,M,M,M
RDU,2022-11-26 18:15,-78.7819,35.8922,M,M,200.00,4.60,M,M,10.00,M,M,M,M,M,M
RDU,2022-11-26 18:20,-78.7819,35.8922,M,M,200.00,2.30,M,M,10.00,M,M,M,M,M,M
RDU,2022-11-26 18:25,-78.7819,35.8922,M,M,0.00,0.00,M,M,10.00,M,M,M,M,M,M
RDU,2022-11-26 18:30,-78.7819,35.8922,M,M,180.00,5.75,M,M,10.00,M,M,M,M,M,M
RDU,2022-11-26 18:35,-78.7819,35.8922,M,M,230.00,8.05,M,M,10.00,M,M,M,M,M,M
RDU,2022-11-26 18:40,-78.7819,35.8922,M,M,230.00,9.20,M,M,10.00,M,M,M,M,M,M
RDU,2022-11-26 18:45,-78.7819,35.8922,M,M,180.00,8.05,M,M,10.00,M,M,M,M,M,M
RDU,2022-11-26 18:50,-78.7819,35.8922,M,M,210.00,4.60,M,M,10.00,M,M,M,M,M,M
RDU,2022-11-26 18:51,-78.7819,35.8922,65.00,34.17,220.00,5.75,1020.70,0.00,10.00,BKN,M,M,25000.00,M,M
RDU,2022-11-26 18:55,-78.7819,35.8922,M,M,200.00,2.30,M,M,10.00,M,M,M,M,M,M
RDU,2022-11-26 19:00,-78.7819,35.8922,M,M,190.00,4.60,M,M,10.00,M,M,M,M,M,M
RDU,2022-11-26 19:05,-78.7819,35.8922,M,M,260.00,2.30,M,M,10.00,M,M,M,M,M,M
RDU,2022-11-26 19:10,-78.7819,35.8922,M,M,170.00,4.60,M,M,10.00,M,M,M,M,M,M
RDU,2022-11-26 19:15,-78.7819,35.8922,M,M,0.00,0.00,M,M,10.00,M,M,M,M,M,M
RDU,2022-11-26 19:20,-78.7819,35.8922,M,M,230.00,5.75,M,M,10.00,M,M,M,M,M,M
RDU,2022-11-26 19:25,-78.7819,35.8922,M,M,220.00,2.30,M,M,10.00,M,M,M,M,M,M
RDU,2022-11-26 19:30,-78.7819,35.8922,M,M,240.00,2.30,M,M,10.00,M,M,M,M,M,M
RDU,2022-11-26 19:35,-78.7819,35.8922,M,M,240.00,4.60,M,M,10.00,M,M,M,M,M,M
RDU,2022-11-26 19:40,-78.7819,35.8922,M,M,180.00,5.75,M,M,10.00,M,M,M,M,M,M
RDU,2022-11-26 19:45,-78.7819,35.8922,M,M,190.00,5.75,M,M,10.00,M,M,M,M,M,M
RDU,2022-11-26 19:50,-78.7819,35.8922,M,M,210.00,5.75,M,M,10.00,M,M,M,M,M,M
RDU,2022-11-26 19:51,-78.7819,35.8922,67.00,33.16,200.00,8.05,1020.10,0.00,10.00,BKN,M,M,25000.00,M,M
RDU,2022-11-26 19:55,-78.7819,35.8922,M,M,200.00,5.75,M,M,10.00,M,M,M,M,M,M
RDU,2022-11-26 20:00,-78.7819,35.8922,M,M,210.00,5.75,M,M,10.00,M,M,M,M,M,M
RDU,2022-11-26 20:05,-78.7819,35.8922,M,M,220.00,8.05,M,M,10.00,M,M,M,M,M,M
RDU,2022-11-26 20:10,-78.7819,35.8922,M,M,220.00,5.75,M,M,10.00,M,M,M,M,M,M
RDU,2022-11-26 20:15,-78.7819,35.8922,M,M,230.00,4.60,M,M,10.00,M,M,M,M,M,M
RDU,2022-11-26 20:20,-78.7819,35.8922,M,M,240.00,5.75,M,M,10.00,M,M,M,M,M,M
RDU,2022-11-26 20:25,-78.7819,35.8922,M,M,200.00,4.60,M,M,10.00,M,M,M,M,M,M
RDU,2022-11-26 20:30,-78.7819,35.8922,M,M,210.00,5.75,M,M,10.00,M,M,M,M,M,M
RDU,2022-11-26 20:35,-78.7819,35.8922,M,M,200.00,5.75,M,M,10.00,M,M,M,M,M,M
RDU,2022-11-26 20:40,-78.7819,35.8922,M,M,190.00,8.05,M,M,10.00,M,M,M,M,M,M
RDU,2022-11-26 20:45,-78.7819,35.8922,M,M,200.00,5.75,M,M,10.00,M,M,M,M,M,M
RDU,2022-11-26 20:50,-78.7819,35.8922,M,M,210.00,8.05,M,M,10.00,M,M,M,M,M,M
RDU,2022-11-26 20:51,-78.7819,35.8922,63.00,36.52,220.00,8.05,1020.30,0.00,10.00,BKN,M,M,25000.00,M,M
RDU,2022-11-26 20:55,-78.7819,35.8922,M,M,220.00,8.05,M,M,10.00,M,M,M,M,M,M
RDU,2022-11-26 21:00,-78.7819,35.8922,M,M,200.00,5.75,M,M,10.00,M,M,M,M,M,M
RDU,2022-11-26 21:05,-78.7819,35.8922,M,M,240.00,5.75,M,M,10.00,M,M,M,M,M,M
RDU,2022-11-26 21:10,-78.7819,35.8922,M,M,220.00,5.75,M,M,10.00,M,M,M,M,M,M
RDU,2022-11-26 21:15,-78.7819,35.8922,M,M,240.00,9.20,M,M,10.00,M,M,M,M,M,M
RDU,2022-11-26 21:20,-78.7819,35.8922,M,M,230.00,10.35,M,M,10.00,M,M,M,M,M,M
RDU,2022-11-26 21:25,-78.7819,35.8922,M,M,240.00,5.75,M,M,10.00,M,M,M,M,M,M
RDU,2022-11-26 21:30,-78.7819,35.8922,M,M,250.00,5.75,M,M,10.00,M,M,M,M,M,M
RDU,2022-11-26 21:35,-78.7819,35.8922,M,M,250.00,4.60,M,M,10.00,M,M,M,M,M,M
RDU,2022-11-26 21:40,-78.7819,35.8922,M,M,240.00,2.30,M,M,10.00,M,M,M,M,M,M
RDU,2022-11-26 21:45,-78.7819,35.8922,M,M,230.00,5.75,M,M,10.00,M,M,M,M,M,M
RDU,2022-11-26 21:50,-78.7819,35.8922,M,M,230.00,5.75,M,M,10.00,M,M,M,M,M,M
RDU,2022-11-26 21:51,-78.7819,35.8922,57.00,48.73,230.00,6.90,1020.70,0.00,10.00,BKN,M,M,25000.00,M,M
RDU,2022-11-26 21:55,-78.7819,35.8922,M,M,210.00,10.35,M,M,10.00,M,M,M,M,M,M
RDU,2022-11-26 22:00,-78.7819,35.8922,M,M,230.00,5.75,M,M,10.00,M,M,M,M,M,M
RDU,2022-11-26 22:05,-78.7819,35.8922,M,M,240.00,2.30,M,M,10.00,M,M,M,M,M,M
RDU,2022-11-26 22:10,-78.7819,35.8922,M,M,230.00,4.60,M,M,10.00,M,M,M,M,M,M
RDU,2022-11-26 22:15,-78.7819,35.8922,M,M,220.00,4.60,M,M,10.00,M,M,M,M,M,M
RDU,2022-11-26 22:20,-78.7819,35.8922,M,M,190.00,4.60,M,M,10.00,M,M,M,M,M,M
RDU,2022-11-26 22:25,-78.7819,35.8922,M,M,170.00,4.60,M,M,10.00,M,M,M,M,M,M
RDU,2022-11-26 22:30,-78.7819,35.8922,M,M,170.00,4.60,M,M,10.00,M,M,M,M,M,M
RDU,2022-11-26 22:35,-78.7819,35.8922,M,M,180.00,4.60,M,M,10.00,M,M,M,M,M,M
RDU,2022-11-26 22:40,-78.7819,35.8922,M,M,150.00,2.30,M,M,10.00,M,M,M,M,M,M
RDU,2022-11-26 22:45,-78.7819,35.8922,M,M,150.00,2.30,M,M,10.00,M,M,M,M,M,M
RDU,2022-11-26 22:50,-78.7819,35.8922,M,M,160.00,4.60,M,M,10.00,M,M,M,M,M,M
RDU,2022-11-26 22:51,-78.7819,35.8922,53.00,56.17,M,4.60,1020.50,0.00,10.00,BKN,M,M,25000.00,M,M
RDU,2022-11-26 22:55,-78.7819,35.8922,M,M,0.00,0.00,M,M,10.00,M,M,M,M,M,M
RDU,2022-11-26 23:00,-78.7819,35.8922,M,M,170.00,2.30,M,M,10.00,M,M,M,M,M,M
RDU,2022-11-26 23:05,-78.7819,35.8922,M,M,170.00,2.30,M,M,10.00,M,M,M,M,M,M
RDU,2022-11-26 23:10,-78.7819,35.8922,M,M,180.00,4.60,M,M,10.00,M,M,M,M,M,M
RDU,2022-11-26 23:15,-78.7819,35.8922,M,M,160.00,2.30,M,M,10.00,M,M,M,M,M,M
RDU,2022-11-26 23:20,-78.7819,35.8922,M,M,170.00,4.60,M,M,10.00,M,M,M,M,M,M
RDU,2022-11-26 23:25,-78.7819,35.8922,M,M,170.00,4.60,M,M,10.00,M,M,M,M,M,M
RDU,2022-11-26 23:30,-78.7819,35.8922,M,M,190.00,5.75,M,M,10.00,M,M,M,M,M,M
RDU,2022-11-26 23:35,-78.7819,35.8922,M,M,180.00,5.75,M,M,10.00,M,M,M,M,M,M
RDU,2022-11-26 23:40,-78.7819,35.8922,M,M,170.00,4.60,M,M,10.00,M,M,M,M,M,M
RDU,2022-11-26 23:45,-78.7819,35.8922,M,M,170.00,4.60,M,M,10.00,M,M,M,M,M,M
RDU,2022-11-26 23:50,-78.7819,35.8922,M,M,170.00,4.60,M,M,10.00,M,M,M,M,M,M
RDU,2022-11-26 23:51,-78.7819,35.8922,54.00,50.42,180.00,4.60,1020.70,0.00,10.00,BKN,M,M,25000.00,M,M
RDU,2022-11-26 23:55,-78.7819,35.8922,M,M,180.00,5.75,M,M,10.00,M,M,M,M,M,M
